#,ECS on EC2,ECS on Fargate,EKS on EC2,EKS on Fargate,"DIY Kubernetes (kops, etc.)",HashiCorp Nomad,Docker EE,Other,Native ECR scanning,DIY Clair,Aqua Security,StackRox,Sysdig Secure,Twistlock,"Nope, not scanning images (yet)",Other,CNCF Falco,NeuVector,"Nope, not scanning containers (yet)",Other,AWS Secrets Manager,AWS Parameter Store,HashiCorp Vault,DIY encryption,"Nope, not encrypting sensitive data (yet)",Other,CNCF Notary,CNCF TUF-based,"Nope, not signing my images (yet)",Other,CNCF in-toto,Grafeas,"Nope, not managing my supply chain (yet)",Other,Are you using Kubernetes?,Weave Net,Calico,Cilium,DIY eBPF,Via a service mesh,Other,Kubernetes: pod security policies,IAM users/roles,Active Directory/LDAP,"SSO (OpenID Connect/dex, etc.)",Other,Kubernetes: pod-level IAM roles,Other,Any other security-related feature of AWS you're using? Any container security tool?,My role in the team/organization is …,Other,Start Date (UTC),Submit Date (UTC)
36qur7e9asm4ksrja1x36qur7nwzusfl,,,EKS on EC2,EKS on Fargate,"DIY Kubernetes (kops, etc.)",,,,,,,,,,"Nope, not scanning images (yet)",,,,"Nope, not scanning containers (yet)",,AWS Secrets Manager,,,,"Nope, not encrypting sensitive data (yet)",,,,"Nope, not signing my images (yet)",,,,"Nope, not managing my supply chain (yet)",,1,,,,,,,0,IAM users/roles,,"SSO (OpenID Connect/dex, etc.)",,"None, I'm assigning the IAM role to the nodes",,,,,2019-12-09 17:03:01,2019-12-09 17:04:22
bzeqjtac6hlh7mbbzelfvcxp9khipnsc,ECS on EC2,,,,,,,,Native ECR scanning,,,,,,"Nope, not scanning images (yet)",,,,"Nope, not scanning containers (yet)",,,AWS Parameter Store,,DIY encryption,,,,,"Nope, not signing my images (yet)",,,,"Nope, not managing my supply chain (yet)",,0,,,,,,,,,,,,,,packer with ansible to build CIS compliant Hardened images ( both at docker image and host image ) - its a little brittle but it works.,,,2019-12-09 17:01:06,2019-12-09 17:04:20
j7ujrfvrmhp3gej7ujrdgl3u0qenmuox,ECS on EC2,,EKS on EC2,EKS on Fargate,"DIY Kubernetes (kops, etc.)",,Docker EE,,Native ECR scanning,,Aqua Security,,,,,,,,"Nope, not scanning containers (yet)",,AWS Secrets Manager,,HashiCorp Vault,,,,CNCF Notary,,,,,,,its jody playing with the survey,0,,,,,,,,,,,,,,just jody playing w/ the survey,,,2019-12-09 16:51:58,2019-12-09 16:55:06
l04gmbh8o8c7hfl04gc4pvhfqcnh5zj1,,ECS on Fargate,,,,,,,,DIY Clair,,,,,,,,,"Nope, not scanning containers (yet)",,AWS Secrets Manager,,,,,,,,"Nope, not signing my images (yet)",,,,"Nope, not managing my supply chain (yet)",,0,,,,,,,,,,,,,,,,,2019-12-09 16:37:21,2019-12-09 16:38:47
tk049v3e5qvi2lertk049vaynn8nece4,ECS on EC2,ECS on Fargate,EKS on EC2,,,,,,,,,,,,"Nope, not scanning images (yet)",,,,"Nope, not scanning containers (yet)",,AWS Secrets Manager,,,,,Custom,,,"Nope, not signing my images (yet)",,,,"Nope, not managing my supply chain (yet)",,1,,,,,,,0,IAM users/roles,,"SSO (OpenID Connect/dex, etc.)",,"None, I'm assigning the IAM role to the nodes",,,,,2019-12-09 16:27:50,2019-12-09 16:31:07
tfbjf68qm99bp5vb675tfbtuyt2otrgz,ECS on EC2,,,,,,,,,,,,,,"Nope, not scanning images (yet)",,,,"Nope, not scanning containers (yet)",,,AWS Parameter Store,,,,,,,"Nope, not signing my images (yet)",,,,"Nope, not managing my supply chain (yet)",,0,,,,,,,,,,,,,,no,,,2019-12-09 16:11:33,2019-12-09 16:12:39
4vdowcul5c3ujm8v4vd58f3xl1asctwu,ECS on EC2,ECS on Fargate,EKS on EC2,,,,,,Native ECR scanning,,,,,,,,,,"Nope, not scanning containers (yet)",,,AWS Parameter Store,HashiCorp Vault,,,,,,"Nope, not signing my images (yet)",,,,"Nope, not managing my supply chain (yet)",,1,,Calico,,,,,0,IAM users/roles,,,,IAM roles for service accounts (IRSA),,,,,2019-12-09 15:26:07,2019-12-09 15:27:27
tju925t8hri8a2u1a7x52tju94cyx3hq,ECS on EC2,ECS on Fargate,,,,,,,Native ECR scanning,DIY Clair,Aqua Security,,,,,,CNCF Falco,,,,AWS Secrets Manager,,,,,,CNCF Notary,,,,,,"Nope, not managing my supply chain (yet)",,0,,,,,,,,,,,,,,Guardduty,,,2019-12-09 15:25:10,2019-12-09 15:26:19
jrx2rg9oggd6p4jpjrx220qv3x2a3huf,ECS on EC2,ECS on Fargate,EKS on EC2,,,,,,Native ECR scanning,,,,,,,,,,"Nope, not scanning containers (yet)",,AWS Secrets Manager,AWS Parameter Store,,,,,,,"Nope, not signing my images (yet)",,,,"Nope, not managing my supply chain (yet)",,1,,,,,,,0,IAM users/roles,,,,IAM roles for service accounts (IRSA),,,,,2019-12-09 14:36:03,2019-12-09 14:37:53
kc71pvl60o5y3ck8prj5kc71pdak4sh6,ECS on EC2,ECS on Fargate,EKS on EC2,,"DIY Kubernetes (kops, etc.)",,,,,,,,,,"Nope, not scanning images (yet)",,,,"Nope, not scanning containers (yet)",,,AWS Parameter Store,HashiCorp Vault,,,,,,"Nope, not signing my images (yet)",,,,"Nope, not managing my supply chain (yet)",,1,,Calico,,,Via a service mesh,,1,IAM users/roles,,"SSO (OpenID Connect/dex, etc.)",,IAM roles for service accounts (IRSA),,,,,2019-12-09 14:31:46,2019-12-09 14:33:33
md6a6jv3mx57m3zewymd6a6j21ws3u7k,ECS on EC2,ECS on Fargate,,,,,,,,,,,,,,Qualys,,,"Nope, not scanning containers (yet)",,,,HashiCorp Vault,,,,,,"Nope, not signing my images (yet)",,,,"Nope, not managing my supply chain (yet)",,0,,,,,,,,,,,,,,No,,,2019-12-09 14:24:22,2019-12-09 14:28:52
w26xgm1dapifmr6diw26uxrrahkhavdz,ECS on EC2,ECS on Fargate,,,,,,,Native ECR scanning,,,,,,,,,,"Nope, not scanning containers (yet)",,AWS Secrets Manager,AWS Parameter Store,,,,,,,"Nope, not signing my images (yet)",,,,"Nope, not managing my supply chain (yet)",,0,,,,,,,,,,,,,,,,,2019-12-09 14:02:28,2019-12-09 14:03:14
svcexmbx1ffsy6svcxj1tfsj7onvc1tx,ECS on EC2,,,,,,,,,,,,,,"Nope, not scanning images (yet)",,,,"Nope, not scanning containers (yet)",,,AWS Parameter Store,HashiCorp Vault,,,,,,"Nope, not signing my images (yet)",,,,"Nope, not managing my supply chain (yet)",,0,,,,,,,,,,,,,,Built our own security around containers....,,,2019-12-09 13:55:06,2019-12-09 13:56:47
m5hhtfadvs2ts70z6am5hhtf7301qwc9,ECS on EC2,ECS on Fargate,,,,,,,Native ECR scanning,,Aqua Security,,,,,,,,"Nope, not scanning containers (yet)",,,AWS Parameter Store,,,,Encrypted S3 Bucket,,,"Nope, not signing my images (yet)",,,,"Nope, not managing my supply chain (yet)",,0,,,,,,,,,,,,,,Alert Logic is being used on our clusters for classic ECS.,,,2019-12-09 13:49:39,2019-12-09 13:55:33
o7x34z8er7sv871vnpo7x34fl96omh5t,,,,,,HashiCorp Nomad,,,,,,,,,"Nope, not scanning images (yet)",,,,"Nope, not scanning containers (yet)",,,,HashiCorp Vault,,,,,,"Nope, not signing my images (yet)",,,,"Nope, not managing my supply chain (yet)",,0,,,,,,,,,,,,,,,,,2019-12-09 13:50:53,2019-12-09 13:54:50
fdr3ey7rnf5unbzh8wfdr3qjuml7ranc,ECS on EC2,ECS on Fargate,,,,,,,Native ECR scanning,,,,,,,,,,"Nope, not scanning containers (yet)",,AWS Secrets Manager,AWS Parameter Store,,,,,,,"Nope, not signing my images (yet)",,,,"Nope, not managing my supply chain (yet)",,0,,,,,,,,,,,,,,,,,2019-12-09 13:48:21,2019-12-09 13:50:18
ijlzs4vk18mkpknddiijlz8l25trweo2,,,EKS on EC2,,,,,,Native ECR scanning,,,,,,,,,,"Nope, not scanning containers (yet)",,AWS Secrets Manager,,,,,,,,"Nope, not signing my images (yet)",,,,"Nope, not managing my supply chain (yet)",,1,,Calico,,,,,1,IAM users/roles,,,,IAM roles for service accounts (IRSA),,,,,2019-12-09 11:23:46,2019-12-09 11:26:28
hffbbjn8bdgy7pvo8vcdi5snhffbbj3t,,,EKS on EC2,,,,,,Native ECR scanning,,,,,,,,,,"Nope, not scanning containers (yet)",,AWS Secrets Manager,,,,,,,,"Nope, not signing my images (yet)",,,,"Nope, not managing my supply chain (yet)",,1,,Calico,,,,mh9,1,IAM users/roles,,,,IAM roles for service accounts (IRSA),,Ignite,,,2019-12-09 11:15:08,2019-12-09 11:16:44
